Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
3672,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86537,PT. 18804,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3673,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86538,PT. 18805,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3674,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86539,PT. 18806,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3675,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86540,PT. 18807,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3676,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86541,PT. 18808,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3677,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86542,PT. 18809,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3678,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86512,PT. 18810,"RM 650,000.00","RM 578,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3679,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86513,PT. 18811,"RM 650,000.00","RM 650,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3680,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86514,PT. 18812,"RM 650,000.00","RM 608,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3681,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86515,PT. 18813,"RM 650,000.00","RM 578,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3682,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86516,PT. 18814,"RM 650,000.00","RM 578,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3683,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86517,PT. 18815,"RM 650,000.00","RM 578,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3684,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86518,PT. 18816,"RM 650,000.00","RM 578,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3685,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86519,PT. 18817,"RM 650,000.00","RM 608,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3686,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86520,PT. 18818,"RM 645,000.00","RM 593,200.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3687,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86500,PT. 18719,"RM 608,000.00","RM 590,680.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3688,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86501,PT. 18720,"RM 528,000.00","RM 528,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3689,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86502,PT. 18767,"RM 585,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3690,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86496,PT. 18991,"RM 589,900.00","RM 589,900.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3691,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86497,PT. 18992,"RM 520,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3692,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86498,PT. 18993,"RM 520,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3693,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86499,PT. 18994,"RM 520,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3694,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17856,PT. 17856,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3695,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17857,PT. 17857,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3696,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17858,PT. 17858,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3697,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17859,PT. 17859,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3698,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17860,PT. 17860,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3699,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17861,PT. 17861,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3700,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17864,PT. 17864,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3701,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17866,PT. 17866,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3702,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17867,PT. 17867,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3703,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17868,PT. 17868,"RM 220,000.00","RM 220,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
