Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
87,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 95,"RM 321,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
88,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 96,"RM 241,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
89,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 97,"RM 241,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
90,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 98,"RM 241,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
91,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 99,"RM 241,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
92,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 100,"RM 241,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
93,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 101,"RM 241,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
94,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 102,"RM 256,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
95,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 103,"RM 268,950.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
96,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 104,"RM 228,950.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
97,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 105,"RM 228,950.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
98,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 106,"RM 228,950.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
99,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 107,"RM 228,950.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
